20 95 3
20 121 3
20 144 2
20 252 4
20 568 4
20 597 3
20 742 4
20 931 1
21 98 5
21 184 4
21 298 5
21 299 1
21 457 1
21 590 1
21 596 3
21 742 3
21 839 1
21 928 3
22 96 5
22 173 5
22 186 5
22 227 4
22 294 1
22 399 4
22 433 3
22 456 1
22 687 1
22 780 1
23 83 4
23 88 3
23 90 2
23 183 3
23 213 3
23 215 2
23 483 4
23 511 5
23 516 4
23 528 4
24 25 4
24 56 4
24 178 5
24 258 4
24 275 5
24 286 5
24 294 3
24 318 5
24 477 5
24 508 4
25 127 3
25 174 5
25 269 4
25 455 4
25 477 4
25 478 5
25 480 4
25 498 4
25 729 4
25 742 4
26 7 3
26 9 4
26 100 5
26 257 3
26 269 4
26 286 3
26 321 3
26 343 3
26 508 3
26 864 2
27 50 3
27 100 5
27 118 3
27 148 3
27 244 3
27 286 3
27 295 3
27 325 2
27 508 3
27 515 4
28 12 4
28 50 4
28 100 5
28 153 3
28 174 5
28 184 4
28 282 4
28 441 2
28 480 5
28 895 4
29 259 4
29 269 4
29 270 4
29 286 5
29 294 4
29 300 3
29 302 4
29 343 3
29 480 4
29 874 4
30 7 4
30 28 4
30 231 2
30 242 5
30 258 5
30 294 4
30 301 4
30 531 5
30 538 4
30 1013 3
31 32 5
31 79 2
31 124 4
31 175 5
31 268 3
31 319 4
31 340 3
31 490 4
31 514 5
31 875 4
32 100 3
32 118 3
32 122 2
32 235 3
32 245 2
32 257 4
32 259 2
32 508 4
32 866 3
32 1016 1
33 245 3
33 260 4
33 271 4
33 294 3
33 323 4
33 339 3
33 348 4
33 678 4
33 682 4
33 879 3
34 288 2
34 289 1
34 292 5
34 294 1
34 324 5
34 898 5
34 899 5
34 990 5
34 991 4
34 1024 5
35 258 2
35 327 3
35 328 3
35 333 4
35 358 1
35 678 3
35 748 4
35 876 2
35 879 4
35 937 4
36 261 5
36 288 4
36 289 2
36 310 4
36 333 4
36 358 5
36 873 3
36 875 3
36 878 5
36 1026 5
37 11 4
37 22 5
37 24 4
37 161 5
37 176 4
37 195 5
37 265 4
37 363 3
37 597 5
37 948 4
38 122 1
38 216 5
38 318 3
38 384 5
38 403 1
38 423 5
38 508 2
38 672 3
38 838 2
38 1030 5
39 269 4
39 270 4
39 272 2
39 288 5
39 294 4
39 301 3
39 307 2
39 339 3
39 748 5
39 937 5
40 245 3
40 269 1
40 286 2
40 294 4
40 305 4
40 337 4
40 347 2
40 750 3
40 879 2
40 896 4
41 1 4
41 69 4
41 100 4
41 153 4
41 174 4
41 181 4
41 209 4
41 289 2
41 423 2
41 518 3
42 69 4
42 98 4
42 176 3
42 185 4
42 195 5
42 603 4
42 684 4
42 685 4
42 953 2
42 1041 4
43 26 5
43 52 4
43 64 5
43 66 4
43 114 5
43 284 5
43 553 4
43 631 2
43 820 2
43 1057 2
44 56 2
44 95 4
44 120 4
44 123 4
44 174 5
44 208 4
44 230 2
44 250 5
44 530 5
44 665 1
45 1 5
45 15 4
45 21 3
45 100 5
45 108 4
45 237 4
45 276 5
45 823 4
45 952 4
45 1060 3
46 7 4
46 50 4
46 100 4
46 125 4
46 245 3
46 294 2
46 327 4
46 538 3
46 909 5
46 1024 5
47 258 4
47 269 4
47 288 2
47 289 4
47 301 4
47 303 4
47 307 4
47 322 2
47 327 4
47 874 3
48 50 4
48 187 5
48 202 4
48 266 3
48 306 4
48 423 4
48 511 5
48 522 2
48 654 5
48 988 2
49 7 4
49 17 2
49 38 1
49 49 2
49 148 1
49 238 4
49 334 4
49 473 3
49 741 4
49 758 1
50 15 2
50 268 4
50 276 2
50 288 4
50 319 5
50 324 5
50 508 5
50 544 4
50 1008 5
50 1010 5
51 50 5
51 134 2
51 136 4
51 144 5
51 172 5
51 173 5
51 184 3
51 210 4
51 479 3
51 655 3
52 15 5
52 93 4
52 235 2
52 275 4
52 287 5
52 427 5
52 531 5
52 657 5
52 742 4
52 845 5
53 64 5
53 96 4
53 118 4
53 121 4
53 258 4
53 546 4
53 568 4
53 628 5
53 748 2
53 1087 4
54 121 4
54 147 5
54 237 4
54 276 5
54 325 3
54 327 5
54 333 5
54 406 2
54 1012 2
54 1016 4
55 22 5
55 50 4
55 79 5
55 117 3
55 118 5
55 121 3
55 174 4
55 181 4
55 273 5
55 597 2
56 69 4
56 172 5
56 184 4
56 196 2
56 215 5
56 230 5
56 235 1
56 450 3
56 585 3
56 797 4
57 250 3
57 294 4
57 409 4
57 588 4
57 744 5
57 825 1
57 831 1
57 864 3
57 926 3
57 1059 3
58 42 4
58 45 5
58 222 4
58 248 4
58 272 5
58 284 4
58 475 5
58 960 4
58 1097 5
58 1100 2
59 54 4
59 77 4
59 148 3
59 177 4
59 387 3
59 418 2
59 429 4
59 550 5
59 583 5
59 1107 4
60 47 4
60 79 4
60 172 4
60 178 5
60 179 4
60 474 5
60 508 4
60 616 3
60 699 4
60 1020 4
61 258 4
61 269 3
61 271 1
61 294 2
61 300 5
61 310 4
61 327 2
61 333 3
61 748 2
61 751 3
62 59 4
62 86 2
62 111 3
62 114 4
62 132 5
62 182 5
62 258 5
62 288 2
62 302 3
62 433 5
63 6 3
63 109 4
63 150 4
63 222 3
63 237 3
63 246 3
63 251 4
63 301 5
63 841 1
63 948 3
64 2 3
64 77 3
64 93 2
64 187 5
64 231 3
64 333 3
64 515 5
64 527 4
64 959 4
64 1133 4
65 70 1
65 121 4
65 135 4
65 191 4
65 197 5
65 210 4
65 318 5
65 427 5
65 661 4
65 1129 4
66 15 3
66 21 1
66 24 3
66 127 4
66 280 4
66 281 4
66 288 4
66 475 2
66 741 4
66 742 5
67 7 5
67 25 4
67 122 3
67 123 4
67 276 4
67 472 4
67 546 3
67 827 3
67 833 4
67 871 3
68 50 5
68 125 1
68 258 5
68 282 1
68 286 5
68 288 4
68 458 1
68 471 3
68 475 5
68 1028 4
69 9 4
69 48 5
69 109 3
69 151 5
69 591 3
69 689 3
69 748 2
69 1017 5
69 1134 5
69 1143 5
70 71 3
70 151 3
70 152 4
70 176 4
70 202 4
70 260 2
70 265 4
70 417 3
70 423 5
70 751 4
71 50 3
71 64 4
71 65 5
71 135 4
71 151 1
71 154 3
71 175 4
71 197 5
71 257 5
71 289 2
72 28 4
72 79 4
72 89 3
72 129 4
72 196 4
72 226 4
72 427 5
72 527 4
72 528 4
72 530 4
73 7 4
73 28 3
73 48 2
73 156 4
73 196 4
73 202 2
73 286 4
73 474 5
73 479 5
73 1149 4
74 121 4
74 124 3
74 129 3
74 137 3
74 150 3
74 301 3
74 313 5
74 324 3
74 333 4
74 354 3
75 108 4
75 137 4
75 271 5
75 472 4
75 475 5
75 597 3
75 696 4
75 820 3
75 952 5
75 1150 4
76 12 3
76 59 4
76 64 5
76 150 5
76 258 3
76 333 3
76 421 3
76 474 5
76 518 3
76 690 2
77 4 3
77 50 4
77 153 5
77 176 4
77 179 5
77 181 3
77 265 3
77 276 2
77 431 5
77 498 5
78 25 3
78 93 4
78 237 5
78 288 4
78 294 3
78 327 1
78 476 3
78 813 2
78 871 3
78 880 5
79 6 4
79 7 5
79 137 4
79 286 5
79 301 3
79 313 2
79 325 5
79 370 2
79 813 5
79 900 4
80 100 5
80 154 3
80 199 2
80 208 5
80 213 3
80 215 5
80 234 3
80 260 1
80 303 4
80 699 3
81 7 4
81 93 3
81 118 2
81 124 3
81 274 3
81 282 5
81 410 4
81 412 1
81 926 3
81 1028 1
82 14 4
82 15 3
82 73 4
82 231 2
82 343 1
82 411 3
82 455 4
82 596 3
82 661 4
82 919 3
83 43 4
83 82 5
83 118 3
83 139 3
83 301 2
83 338 4
83 364 1
83 413 1
83 640 2
83 929 3
84 7 4
84 31 4
84 64 5
84 148 4
84 151 4
84 222 4
84 237 4
84 265 5
84 284 3
84 523 4
85 13 3
85 83 4
85 187 5
85 272 4
85 277 2
85 282 3
85 298 4
85 501 3
85 604 4
85 647 4
86 242 4
86 269 4
86 270 5
86 288 3
86 289 3
86 304 3
86 328 2
86 338 1
86 683 5
86 888 4
87 2 4
87 9 4
87 177 5
87 196 5
87 211 5
87 775 2
87 996 3
87 1000 3
87 1079 2
87 1183 3
88 286 5
88 300 3
88 308 4
88 311 5
88 313 3
88 319 3
88 354 5
88 880 3
88 898 4
88 1191 5
89 26 3
89 83 4
89 151 5
89 387 5
89 694 5
89 707 5
89 716 3
89 737 1
89 813 5
89 949 3
90 12 5
90 22 4
90 187 4
90 258 3
90 499 5
90 506 5
90 507 5
90 690 4
90 923 5
90 945 5
91 99 2
91 131 2
91 195 5
91 265 5
91 331 5
91 351 4
91 479 4
91 529 4
91 682 2
91 689 5
92 121 5
92 176 5
92 180 5
92 241 3
92 515 4
92 540 2
92 747 4
92 790 3
92 831 2
92 1209 1
93 1 5
93 14 4
93 118 3
93 121 3
93 125 1
93 151 1
93 276 2
93 283 4
93 866 2
93 934 3
94 24 4
94 155 2
94 174 4
94 216 3
94 218 3
94 471 4
94 572 3
94 651 5
94 792 4
94 860 2
95 128 3
95 143 4
95 174 5
95 395 3
95 416 4
95 483 3
95 636 1
95 1206 4
95 1229 2
95 1230 1
96 1 5
96 64 5
96 100 5
96 170 5
96 173 3
96 435 3
96 474 4
96 478 2
96 483 5
96 525 2
97 7 5
97 28 5
97 97 5
97 168 4
97 428 4
97 429 4
97 432 4
97 435 4
97 466 3
97 655 5
98 25 5
98 88 3
98 168 2
98 173 1
98 322 3
98 428 5
98 502 2
98 514 5
98 523 5
98 629 5
99 168 5
99 181 5
99 182 4
99 204 4
99 354 2
99 410 5
99 508 4
99 597 4
99 742 5
99 895 3
100 289 3
100 316 5
100 333 3
100 342 3
100 689 3
100 691 4
100 752 4
100 905 3
100 990 3
100 1236 3
101 24 4
101 109 2
101 118 3
101 121 4
101 815 3
101 840 3
101 928 2
101 1034 2
101 1051 2
101 1057 2
102 118 3
102 264 2
102 300 3
102 313 3
102 391 2
102 432 3
102 559 3
102 576 2
102 732 3
102 1025 2
103 69 3
103 96 4
103 204 3
103 234 3
103 250 4
103 252 2
103 301 4
103 405 3
103 471 4
103 1089 1
104 7 3
104 100 4
104 122 3
104 249 3
104 269 5
104 293 3
104 324 1
104 327 2
104 411 1
104 1241 1
105 264 2
105 269 4
105 271 2
105 302 5
105 313 5
105 327 4
105 340 3
105 343 2
105 690 3
105 748 2
106 15 3
106 45 3
106 64 4
106 69 4
106 77 4
106 97 5
106 165 5
106 273 3
106 286 4
106 584 4
107 259 2
107 264 3
107 286 2
107 288 3
107 312 4
107 313 2
107 322 1
107 323 1
107 325 3
107 902 5
108 10 5
108 14 5
108 21 3
108 127 4
108 137 5
108 222 2
108 304 3
108 471 2
108 515 5
108 718 4
109 31 4
109 89 4
109 100 4
109 101 1
109 154 2
109 258 5
109 588 4
109 627 5
109 797 3
109 975 3
110 79 4
110 82 4
110 188 4
110 202 2
110 245 3
110 300 3
110 540 3
110 734 2
110 1248 3
110 1250 3
111 242 4
111 258 4
111 302 5
111 303 3
111 305 2
111 315 5
111 321 3
111 333 4
111 344 2
111 354 4
112 300 4
112 302 4
112 303 4
112 312 5
112 316 5
112 325 1
112 347 1
112 678 3
112 754 4
112 984 3
113 242 2
113 246 5
113 277 3
113 286 4
113 319 2
113 322 3
113 324 2
113 508 4
113 678 2
113 1252 4
114 96 3
114 100 5
114 182 3
114 186 3
114 210 3
114 482 4
114 496 4
114 520 3
114 640 2
114 654 3
115 32 5
115 69 1
115 172 4
115 443 4
115 462 4
115 466 5
115 511 5
115 530 5
115 642 5
115 763 2
116 187 5
116 248 3
116 257 3
116 262 3
116 301 3
116 484 4
116 750 4
116 880 3
116 1016 2
116 1082 3
117 1 4
117 121 4
117 168 5
117 174 4
117 176 5
117 338 3
117 368 3
117 421 5
117 597 4
117 751 5
118 23 5
118 184 5
118 185 5
118 436 5
118 474 5
118 511 5
118 528 4
118 655 5
118 816 3
118 853 5
119 54 4
119 154 5
119 245 4
119 269 3
119 595 3
119 697 5
119 716 5
119 1101 5
119 1170 3
119 1262 3
120 1 4
120 15 4
120 117 3
120 121 4
120 125 4
120 148 3
120 237 3
120 258 5
120 742 4
120 827 2
121 9 5
121 98 5
121 122 2
121 125 2
121 126 3
121 137 5
121 174 3
121 235 1
121 249 1
121 428 5
122 70 5
122 175 5
122 187 4
122 191 5
122 214 2
122 511 5
122 553 3
122 727 4
122 737 4
122 792 3
123 50 3
123 127 5
123 255 1
123 285 5
123 485 5
123 487 3
123 511 5
123 704 3
123 707 5
123 735 2
124 28 3
124 98 4
124 144 4
124 154 5
124 168 5
124 172 3
124 173 2
124 174 3
124 209 3
124 474 3
125 97 3
125 150 1
125 152 1
125 173 5
125 239 5
125 483 4
125 615 3
125 785 3
125 796 3
125 1180 3
126 243 5
126 288 4
126 289 3
126 302 4
126 313 5
126 319 2
126 327 3
126 682 1
126 752 3
126 1175 5
127 62 5
127 222 5
127 228 5
127 258 5
127 271 5
127 288 5
127 343 5
127 450 5
127 750 1
127 901 5
